,CryoSleep,VIP,Transported,Children,HomePlanetCode,DestinationCode,VIP*Europa,VIP*Earth,FareBand,DeckCode
7168,True,False,True,0,1,0,0,0,0,6
7169,True,False,True,1,1,0,0,0,0,6
7170,True,False,False,0,1,1,0,0,0,6
7171,True,False,True,1,1,0,0,0,0,6
7172,False,False,True,0,1,0,0,0,1,5
7173,True,False,False,1,1,0,0,0,0,6
7174,True,False,True,0,0,1,0,0,0,1
7175,True,False,False,0,1,0,0,0,0,6
7176,True,False,True,0,0,1,0,0,0,1
7177,True,False,True,0,1,0,0,0,0,6
7178,True,False,True,0,1,0,0,0,0,6
7179,True,False,True,0,2,0,0,0,0,5
7180,True,False,True,0,0,1,0,0,0,1
7181,False,False,False,0,1,0,0,0,1,6
7182,True,False,True,0,2,0,0,0,0,5
7183,False,False,False,0,1,0,0,0,1,5
7184,False,True,False,0,2,0,0,0,1,3
7185,True,False,False,0,1,0,0,0,0,6
7186,False,False,False,0,1,0,0,0,1,6
7187,True,False,True,0,1,0,0,0,0,6
7188,True,False,False,0,1,0,0,0,0,6
7189,False,False,False,0,0,0,0,0,2,2
7190,True,False,False,0,1,0,0,0,0,6
7191,False,False,True,0,1,0,0,0,1,5
7192,False,False,True,0,0,0,0,0,2,2
7193,False,False,False,0,1,0,0,0,1,5
7194,False,False,False,1,1,0,0,0,0,6
7195,False,False,False,0,1,0,0,0,0,5
7196,False,False,True,0,1,0,0,0,0,6
7197,True,False,True,0,2,0,0,0,0,5
7198,False,True,False,0,0,1,1,0,1,2
7199,False,False,True,0,0,0,0,0,1,1
7200,False,False,True,0,0,0,0,0,0,1
7201,False,False,False,0,1,0,0,0,0,5
7202,False,False,False,0,2,0,0,0,1,4
7203,False,False,False,0,2,0,0,0,1,5
7204,False,False,True,0,0,0,0,0,0,1
7205,True,False,True,0,0,1,0,0,0,1
7206,False,False,True,0,2,0,0,0,1,5
7207,False,False,True,1,1,1,0,0,0,6
7208,False,False,False,0,2,0,0,0,1,5
7209,True,False,False,0,1,0,0,0,0,6
7210,False,False,True,1,1,0,0,0,0,6
7211,True,False,True,0,1,0,0,0,0,6
7212,False,False,False,0,2,0,0,0,2,5
7213,False,False,False,0,1,0,0,0,1,6
7214,False,False,False,0,1,0,0,0,0,5
7215,False,False,False,0,1,0,0,0,1,5
7216,True,False,False,0,1,0,0,0,0,6
7217,False,False,True,0,0,0,0,0,2,1
7218,False,False,False,0,1,0,0,0,1,3
7219,False,True,True,0,0,0,1,0,2,0
7220,True,False,True,0,0,0,0,0,0,1
7221,False,False,False,0,1,0,0,0,1,6
7222,False,False,False,0,1,1,0,0,0,5
7223,True,False,True,0,0,1,0,0,0,4
7224,False,False,False,0,1,0,0,0,1,6
7225,True,False,True,0,2,0,0,0,0,4
7226,False,False,False,0,1,1,0,0,1,5
7227,False,False,True,0,2,0,0,0,1,3
7228,True,False,True,0,0,0,0,0,0,1
7229,False,False,False,0,2,0,0,0,0,5
7230,False,False,True,0,1,1,0,0,0,4
7231,False,False,False,0,0,0,0,0,2,2
7232,True,False,True,0,0,1,0,0,0,2
7233,True,False,True,0,0,1,0,0,0,1
7234,False,False,False,0,2,0,0,0,1,4
7235,True,False,True,0,2,0,0,0,0,5
7236,False,False,False,0,1,0,0,0,0,5
7237,False,False,False,1,1,0,0,0,0,6
7238,False,False,False,0,1,0,0,0,1,4
7239,True,False,True,0,2,0,0,0,0,5
7240,True,False,True,0,2,0,0,0,0,5
7241,False,False,False,0,1,0,0,0,1,6
7242,False,False,False,0,0,0,0,0,2,1
7243,True,False,True,0,0,0,0,0,0,1
7244,True,False,True,0,0,1,0,0,0,5
7245,False,False,False,0,2,0,0,0,1,5
7246,False,False,False,0,0,0,0,0,1,0
7247,False,True,False,0,0,0,1,0,1,0
7248,True,False,True,0,2,1,0,0,0,3
7249,False,False,False,0,2,0,0,0,1,3
7250,True,False,True,0,0,1,0,0,0,2
7251,False,False,False,0,1,0,0,0,1,5
7252,True,False,False,0,1,1,0,0,0,6
7253,False,False,True,0,0,1,0,0,2,1
7254,True,False,True,0,1,0,0,0,0,4
7255,True,False,True,0,0,0,0,0,0,1
7256,False,False,True,0,0,0,0,0,2,1
7257,False,False,False,0,1,0,0,0,0,6
7258,False,False,True,0,1,0,0,0,1,5
7259,True,False,True,0,1,1,0,0,0,6
7260,False,False,False,0,1,1,0,0,1,6
7261,False,False,False,0,1,0,0,0,1,5
7262,True,False,True,0,1,0,0,0,0,6
7263,False,False,True,0,1,0,0,0,0,5
7264,False,False,False,0,1,0,0,0,1,4
7265,False,False,False,0,1,0,0,0,1,6
7266,False,False,False,0,1,1,0,0,1,5
7267,False,False,True,0,1,0,0,0,0,6
7268,True,False,True,0,1,0,0,0,0,6
7269,False,False,True,0,2,1,0,0,1,3
7270,False,False,False,0,0,1,0,0,2,2
7271,False,False,False,0,0,0,0,0,2,3
7272,True,False,True,0,1,0,0,0,0,6
7273,False,False,False,0,2,0,0,0,1,5
7274,True,False,False,0,2,0,0,0,0,4
7275,False,False,True,0,1,1,0,0,0,5
7276,False,False,False,0,0,1,0,0,2,2
7277,False,False,False,0,0,0,0,0,2,2
7278,True,False,True,0,2,0,0,0,0,5
7279,True,False,True,0,2,0,0,0,0,5
7280,False,False,False,0,1,0,0,0,1,6
7281,False,False,False,0,1,0,0,0,1,5
7282,False,False,False,0,0,1,0,0,1,1
7283,True,False,True,0,0,0,0,0,0,5
7284,False,False,False,0,1,0,0,0,0,5
7285,False,False,False,0,1,0,0,0,1,5
7286,True,False,False,0,1,0,0,0,0,5
7287,False,False,False,0,2,1,0,0,1,5
7288,True,False,True,0,2,0,0,0,0,5
7289,False,False,False,0,1,1,0,0,0,5
7290,False,False,False,0,1,0,0,0,1,5
7291,False,False,False,0,1,0,0,0,1,4
7292,True,False,True,0,1,0,0,0,0,6
7293,False,False,False,0,1,1,0,0,2,5
7294,False,False,False,0,2,0,0,0,1,5
7295,False,False,False,1,1,1,0,0,0,6
7296,True,False,True,0,1,1,0,0,0,6
7297,False,False,False,0,1,0,0,0,0,6
7298,False,False,False,0,1,1,0,0,0,5
7299,False,False,False,0,1,0,0,0,0,6
7300,True,False,True,0,2,0,0,0,0,5
7301,True,False,True,0,2,0,0,0,0,5
7302,False,False,False,0,1,0,0,0,1,5
7303,False,False,False,0,2,0,0,0,1,5
7304,False,False,False,0,1,0,0,0,1,5
7305,False,False,True,0,1,0,0,0,0,5
7306,False,False,True,0,1,0,0,0,1,5
7307,True,False,False,0,1,0,0,0,0,6
7308,False,False,True,0,1,1,0,0,1,6
7309,False,False,False,0,1,0,0,0,1,6
7310,False,False,False,0,1,0,0,0,1,5
7311,True,False,False,0,1,0,0,0,0,6
7312,True,False,True,1,1,0,0,0,0,6
7313,True,False,True,0,1,0,0,0,0,6
7314,True,False,True,1,1,0,0,0,0,6
7315,False,False,False,0,1,0,0,0,0,6
7316,False,False,False,1,1,0,0,0,0,6
7317,False,False,False,0,2,0,0,0,1,5
7318,False,False,False,0,2,0,0,0,1,3
7319,False,False,False,0,0,1,0,0,2,1
7320,False,False,True,0,0,0,0,0,2,1
7321,False,False,False,0,1,0,0,0,1,6
7322,True,False,False,0,1,0,0,0,0,6
7323,True,False,True,0,0,1,0,0,0,1
7324,True,False,True,0,0,0,0,0,0,1
7325,False,False,False,0,1,0,0,0,0,6
7326,False,False,False,0,1,0,0,0,0,5
7327,False,False,False,0,1,0,0,0,2,6
7328,False,False,False,0,1,0,0,0,1,5
7329,False,False,True,0,2,0,0,0,1,4
7330,True,False,True,0,2,0,0,0,0,5
7331,True,False,True,0,0,1,0,0,0,1
7332,False,False,False,0,1,0,0,0,1,6
7333,False,False,False,0,2,0,0,0,1,5
7334,True,False,True,0,2,0,0,0,0,5
7335,False,False,False,0,1,0,0,0,0,6
7336,True,False,False,0,2,0,0,0,0,4
7337,True,False,True,0,2,0,0,0,0,5
7338,False,False,False,0,1,0,0,0,1,4
7339,False,False,False,0,1,0,0,0,1,5
7340,False,False,False,0,2,0,0,0,1,4
7341,True,False,True,0,2,0,0,0,0,5
7342,False,False,False,0,1,0,0,0,1,5
7343,False,False,False,0,1,0,0,0,1,6
7344,False,False,False,0,1,1,0,0,1,5
7345,False,False,False,0,1,0,0,0,1,5
7346,False,False,True,0,1,0,0,0,1,5
7347,True,False,False,0,1,0,0,0,0,6
7348,False,False,True,0,1,0,0,0,1,5
7349,False,False,True,0,1,1,0,0,1,5
7350,True,False,True,0,0,0,0,0,0,2
7351,True,False,True,0,0,0,0,0,0,2
7352,True,False,True,0,0,1,0,0,0,2
7353,False,False,False,0,0,1,0,0,2,2
7354,False,False,False,0,1,1,0,0,2,4
7355,True,False,True,0,0,0,0,0,0,1
7356,True,False,True,0,1,0,0,0,0,5
7357,False,False,False,1,1,0,0,0,0,6
7358,False,False,False,0,1,0,0,0,1,6
7359,False,False,False,0,1,0,0,0,1,5
7360,False,False,False,0,1,0,0,0,0,6
7361,True,False,True,1,1,0,0,0,0,6
7362,False,False,True,0,1,0,0,0,0,6
7363,False,False,False,0,1,0,0,0,1,5
7364,False,False,True,0,1,0,0,0,1,5
7365,True,False,True,0,0,1,0,0,0,1
7366,False,False,False,0,1,0,0,0,1,6
7367,False,False,False,0,1,0,0,0,0,6
7368,False,False,False,0,1,0,0,0,1,6
7369,False,False,False,0,1,0,0,0,0,5
7370,True,False,False,0,1,0,0,0,0,6
7371,False,False,True,0,1,0,0,0,0,6
7372,True,False,True,0,1,0,0,0,0,6
7373,False,False,False,0,2,0,0,0,1,4
7374,True,False,True,0,1,0,0,0,0,6
7375,False,False,False,0,1,0,0,0,1,6
7376,False,False,True,0,1,0,0,0,1,4
7377,True,False,True,0,0,0,0,0,0,2
7378,False,False,False,0,1,0,0,0,1,5
7379,True,False,True,0,1,1,0,0,0,6
7380,True,False,True,0,1,0,0,0,0,5
7381,True,False,True,1,1,1,0,0,0,6
7382,False,False,False,0,1,0,0,0,1,5
7383,False,False,True,0,2,0,0,0,1,5
7384,False,False,True,0,1,1,0,0,1,4
7385,False,False,False,0,1,1,0,0,0,5
7386,True,False,True,0,0,1,0,0,0,2
7387,True,False,False,0,1,0,0,0,0,6
7388,False,False,False,0,1,0,0,0,1,6
7389,True,False,True,1,1,0,0,0,0,6
7390,True,False,True,0,2,0,0,0,0,5
7391,False,False,False,0,1,0,0,0,0,6
7392,True,False,True,0,1,0,0,0,0,6
7393,True,False,False,0,1,0,0,0,0,6
7394,False,False,False,0,1,0,0,0,1,6
7395,False,False,False,0,1,0,0,0,0,5
7396,True,False,True,0,1,0,0,0,0,5
7397,False,False,True,0,1,0,0,0,2,6
7398,False,False,False,0,0,0,0,0,1,2
7399,True,False,True,0,0,0,0,0,0,2
7400,False,False,False,0,0,1,0,0,2,2
7401,True,False,True,0,2,0,0,0,0,5
7402,True,False,True,0,0,1,0,0,0,1
7403,False,False,False,0,1,0,0,0,0,5
7404,True,False,True,0,1,0,0,0,0,6
7405,True,False,False,0,1,0,0,0,0,6
7406,False,False,False,0,1,0,0,0,0,6
7407,False,False,True,0,1,0,0,0,1,6
7408,True,False,False,0,1,0,0,0,0,6
7409,True,False,True,0,2,0,0,0,0,5
7410,False,False,False,0,1,0,0,0,1,6
7411,True,False,True,0,2,0,0,0,0,5
7412,False,False,False,0,1,0,0,0,1,5
7413,False,False,False,0,1,0,0,0,0,5
7414,False,False,False,0,1,0,0,0,1,4
7415,False,False,False,0,0,0,0,0,2,1
7416,True,False,True,0,1,0,0,0,0,5
7417,False,False,True,0,1,0,0,0,1,5
7418,False,False,False,0,1,0,0,0,0,5
7419,False,False,False,0,1,0,0,0,0,6
7420,False,False,True,0,1,0,0,0,0,6
7421,False,False,False,0,0,0,0,0,2,3
7422,True,False,True,0,0,1,0,0,0,3
7423,False,False,False,0,1,0,0,0,1,6
7424,False,False,False,0,1,0,0,0,1,5
7425,False,False,False,0,0,0,0,0,2,2
7426,True,False,True,0,0,1,0,0,0,1
7427,False,True,True,0,0,0,1,0,2,1
7428,False,False,False,0,0,0,0,0,2,3
7429,True,False,True,0,0,0,0,0,0,3
7430,True,False,True,0,2,0,0,0,0,5
7431,False,False,True,0,1,0,0,0,0,5
7432,False,False,False,0,2,0,0,0,1,5
7433,False,False,False,0,1,0,0,0,1,6
7434,False,False,False,0,1,0,0,0,1,6
7435,True,False,True,0,1,0,0,0,0,6
7436,False,False,True,0,1,1,0,0,1,4
7437,True,False,True,0,1,0,0,0,0,6
7438,False,False,False,0,2,0,0,0,1,5
7439,False,False,False,0,2,0,0,0,1,4
7440,False,False,False,0,1,1,0,0,1,6
7441,False,False,False,0,1,0,0,0,1,6
7442,True,False,True,0,1,0,0,0,0,6
7443,True,False,True,0,2,0,0,0,0,4
7444,False,False,False,0,1,0,0,0,0,5
7445,False,False,False,0,1,0,0,0,1,6
7446,False,False,False,0,1,0,0,0,0,6
7447,False,False,True,0,2,0,0,0,1,3
7448,False,False,True,0,0,1,0,0,2,2
7449,True,False,True,0,0,1,0,0,0,1
7450,False,False,False,0,0,0,0,0,2,1
7451,True,False,True,0,1,0,0,0,0,2
7452,False,False,False,0,0,0,0,0,2,2
7453,False,False,False,0,0,0,0,0,1,2
7454,True,False,True,0,1,0,0,0,0,6
7455,False,False,False,0,1,0,0,0,1,5
7456,False,False,False,0,1,0,0,0,1,6
7457,True,False,False,0,0,0,0,0,0,1
7458,True,False,True,0,0,0,0,0,0,1
7459,True,False,True,0,0,0,0,0,0,5
7460,False,False,True,1,2,0,0,0,0,5
7461,True,False,True,0,2,0,0,0,0,5
7462,False,False,True,0,2,0,0,0,1,5
7463,False,False,True,1,2,0,0,0,0,5
7464,False,False,True,0,1,0,0,0,1,5
7465,False,False,False,0,2,0,0,0,1,5
7466,False,False,False,0,2,0,0,0,1,3
7467,True,False,True,0,0,0,0,0,0,1
7468,True,False,False,0,1,0,0,0,0,6
7469,True,False,True,0,1,1,0,0,0,6
7470,True,False,True,0,0,0,0,0,0,0
7471,True,True,True,0,0,1,1,0,0,0
7472,False,False,False,0,1,0,0,0,0,6
7473,True,False,True,0,0,0,0,0,0,5
7474,False,False,False,0,1,0,0,0,1,5
7475,True,False,True,0,0,1,0,0,0,1
7476,False,False,True,1,1,0,0,0,0,6
7477,True,False,True,0,1,0,0,0,0,6
7478,False,False,True,0,2,0,0,0,0,5
7479,True,False,True,0,2,1,0,0,0,5
7480,False,False,False,0,1,1,0,0,0,5
7481,True,False,True,0,1,0,0,0,0,6
7482,False,False,False,0,1,0,0,0,0,5
7483,False,False,False,0,1,0,0,0,1,5
7484,False,False,False,0,1,0,0,0,1,6
7485,False,False,True,0,1,0,0,0,1,4
7486,False,False,True,0,0,0,0,0,1,2
7487,True,False,True,0,2,0,0,0,0,5
7488,False,False,False,0,2,0,0,0,0,4
7489,True,False,True,0,2,0,0,0,0,5
7490,True,False,True,0,1,0,0,0,0,6
7491,False,False,True,1,0,0,0,0,0,1
7492,False,False,False,0,0,0,0,0,2,1
7493,True,False,True,0,0,1,0,0,0,1
7494,False,False,False,0,1,0,0,0,1,4
7495,False,False,False,0,1,0,0,0,1,5
7496,True,False,True,0,2,0,0,0,0,5
7497,False,False,False,0,1,0,0,0,1,5
7498,True,False,False,0,1,0,0,0,0,6
7499,False,False,True,0,0,0,0,0,2,3
7500,True,False,True,0,0,0,0,0,0,3
7501,False,False,False,0,1,0,0,0,1,5
7502,False,False,True,0,0,0,0,0,0,1
7503,True,False,True,0,2,0,0,0,0,5
7504,False,False,False,0,1,0,0,0,0,6
7505,False,False,False,0,1,1,0,0,0,5
7506,False,False,False,0,1,0,0,0,1,6
7507,True,False,False,0,1,0,0,0,0,6
7508,True,False,True,0,0,1,0,0,0,3
7509,True,False,True,0,0,0,0,0,0,0
7510,True,False,True,0,0,0,0,0,0,0
7511,True,False,False,0,2,0,0,0,0,4
7512,False,False,False,0,2,0,0,0,1,4
7513,True,False,True,0,2,0,0,0,0,5
7514,False,False,False,0,1,0,0,0,1,5
7515,False,False,False,0,1,0,0,0,1,5
7516,False,False,False,0,1,0,0,0,1,5
7517,True,False,True,0,0,1,0,0,0,2
7518,True,False,True,0,0,1,0,0,0,2
7519,True,False,False,0,1,1,0,0,0,6
7520,False,False,True,0,0,1,0,0,2,0
7521,False,False,True,0,0,0,0,0,1,0
7522,False,True,True,0,0,0,1,0,1,0
7523,True,False,True,0,0,1,0,0,0,0
7524,True,False,True,0,1,0,0,0,0,6
7525,False,False,False,0,1,0,0,0,1,6
7526,False,False,False,0,1,0,0,0,0,6
7527,True,False,True,1,1,0,0,0,0,5
7528,True,False,True,1,1,0,0,0,0,6
7529,False,False,False,0,1,0,0,0,0,6
7530,False,False,False,0,1,0,0,0,0,6
7531,False,False,False,0,2,0,0,0,1,5
7532,False,False,False,0,2,1,0,0,1,5
7533,False,False,False,0,1,0,0,0,1,4
7534,False,False,False,0,0,0,0,0,1,2
7535,False,False,True,0,0,0,0,0,2,2
7536,True,False,True,0,0,0,0,0,0,1
7537,True,False,True,0,0,1,0,0,0,1
7538,False,False,False,0,1,0,0,0,1,5
7539,False,False,False,0,1,0,0,0,1,6
7540,False,False,False,0,2,0,0,0,1,5
7541,True,False,True,0,2,0,0,0,0,5
7542,False,False,False,0,1,0,0,0,0,5
7543,True,False,True,0,2,0,0,0,0,5
7544,False,False,True,1,2,0,0,0,0,4
7545,True,False,False,0,2,0,0,0,0,4
7546,True,False,True,0,2,0,0,0,0,5
7547,False,False,False,0,1,1,0,0,0,5
7548,False,False,False,0,1,0,0,0,1,5
7549,True,False,True,0,0,1,0,0,0,3
7550,False,False,True,0,1,0,0,0,0,5
7551,True,False,True,0,0,0,0,0,0,3
7552,False,False,False,0,0,1,0,0,2,3
7553,False,False,False,0,1,1,0,0,0,5
7554,False,False,False,0,0,1,0,0,2,2
7555,False,False,False,0,0,1,0,0,2,2
7556,False,False,False,0,1,0,0,0,1,6
7557,False,False,False,0,1,0,0,0,1,5
7558,False,False,True,0,1,0,0,0,0,5
7559,False,False,True,0,0,1,0,0,2,3
7560,True,False,False,0,1,0,0,0,0,6
7561,False,False,True,0,1,1,0,0,1,5
7562,False,False,False,0,1,0,0,0,1,5
7563,False,False,False,0,0,0,0,0,2,2
7564,False,False,False,0,1,0,0,0,0,5
7565,True,False,True,0,1,0,0,0,0,6
7566,False,False,True,0,0,0,0,0,2,1
7567,False,False,False,0,2,0,0,0,1,4
7568,False,True,False,0,2,0,0,0,1,5
7569,False,False,True,0,1,0,0,0,1,5
7570,False,False,False,0,1,0,0,0,1,5
7571,False,False,True,0,0,0,0,0,2,3
7572,True,True,True,0,0,1,1,0,0,3
7573,False,False,False,0,0,0,0,0,2,3
7574,False,False,True,0,0,0,0,0,2,2
7575,True,False,True,0,0,0,0,0,0,1
7576,False,True,False,0,0,0,1,0,2,1
7577,False,False,True,0,0,1,0,0,1,1
7578,True,False,True,0,0,1,0,0,0,1
7579,False,False,True,0,0,1,0,0,2,1
7580,False,False,False,0,1,0,0,0,1,5
7581,False,False,False,0,2,0,0,0,0,5
7582,False,False,False,0,1,0,0,0,0,5
7583,True,False,True,0,1,1,0,0,0,6
7584,False,False,False,0,1,0,0,0,0,5
7585,False,False,False,0,1,0,0,0,1,5
7586,False,False,False,0,1,0,0,0,0,5
7587,True,False,True,0,0,0,0,0,0,1
7588,True,False,True,0,0,0,0,0,0,1
7589,False,False,False,0,2,1,0,0,1,3
7590,True,False,True,0,0,0,0,0,0,1
7591,False,False,False,0,0,0,0,0,2,1
7592,True,False,True,0,0,1,0,0,0,1
7593,True,False,False,0,1,0,0,0,0,6
7594,True,False,False,1,1,1,0,0,0,5
7595,False,False,True,0,1,1,0,0,1,5
7596,False,False,False,0,1,1,0,0,0,5
7597,False,False,True,0,0,1,0,0,2,3
7598,True,False,True,0,1,0,0,0,0,6
7599,False,False,False,0,0,1,0,0,2,2
7600,False,False,True,0,0,0,0,0,1,2
7601,False,False,False,0,0,0,0,0,2,2
7602,True,False,False,0,1,0,0,0,0,6
7603,False,False,False,0,1,0,0,0,1,5
7604,True,False,True,0,2,0,0,0,0,5
7605,True,False,True,0,1,1,0,0,0,5
7606,False,False,True,1,1,0,0,0,0,6
7607,False,False,False,0,1,0,0,0,1,5
7608,False,False,False,0,1,1,0,0,1,5
7609,False,False,False,0,1,0,0,0,1,4
7610,True,False,False,0,1,0,0,0,0,6
7611,False,False,False,1,1,1,0,0,0,6
7612,True,False,False,1,1,0,0,0,0,6
7613,True,False,True,0,2,0,0,0,0,5
7614,False,False,False,0,2,0,0,0,1,3
7615,True,False,True,0,0,0,0,0,0,2
7616,True,False,True,0,0,1,0,0,0,2
7617,False,False,False,0,0,0,0,0,2,2
7618,False,False,False,0,1,0,0,0,1,6
7619,True,False,False,0,1,1,0,0,0,6
7620,False,False,True,0,1,0,0,0,1,4
7621,True,False,True,0,1,0,0,0,0,6
7622,True,False,True,0,1,0,0,0,0,6
7623,False,False,True,0,1,0,0,0,1,5
7624,True,False,True,0,0,1,0,0,0,1
7625,False,False,False,0,0,0,0,0,2,1
7626,False,False,True,0,0,0,0,0,1,1
7627,False,False,True,0,0,0,0,0,0,1
7628,False,False,False,0,1,0,0,0,1,6
7629,True,False,True,1,1,0,0,0,0,5
7630,False,False,False,0,1,0,0,0,1,6
7631,False,False,True,1,1,1,0,0,0,6
7632,False,False,False,0,1,0,0,0,1,6
7633,True,False,False,0,1,0,0,0,0,6
7634,True,False,True,1,2,1,0,0,0,4
7635,True,False,True,0,2,0,0,0,0,4
7636,False,False,False,0,2,0,0,0,1,4
7637,True,False,False,0,1,0,0,0,0,6
7638,True,False,False,0,1,0,0,0,0,6
7639,False,False,False,0,1,0,0,0,0,6
7640,False,False,True,1,1,0,0,0,0,6
7641,False,False,False,0,1,1,0,0,1,5
7642,False,False,False,0,1,0,0,0,2,6
7643,True,False,True,0,1,0,0,0,0,6
7644,False,False,True,1,1,1,0,0,0,6
7645,False,False,True,0,1,0,0,0,0,6
7646,False,False,False,0,2,0,0,0,1,5
7647,False,False,False,0,1,0,0,0,0,5
7648,False,False,False,0,1,0,0,0,1,5
7649,False,False,False,0,0,0,0,0,1,4
7650,False,False,False,0,1,0,0,0,1,6
7651,False,False,False,0,2,0,0,0,1,4
7652,True,False,True,0,1,0,0,0,0,6
7653,False,False,False,0,1,1,0,0,1,5
7654,False,False,False,0,1,0,0,0,1,5
7655,False,False,False,0,1,0,0,0,0,5
7656,False,False,False,0,1,0,0,0,1,5
7657,False,False,False,0,1,0,0,0,1,6
7658,False,False,True,0,1,0,0,0,1,6
7659,True,False,True,0,1,0,0,0,0,6
7660,True,False,True,0,1,0,0,0,0,6
7661,False,False,False,0,1,0,0,0,1,5
7662,False,False,True,0,0,0,0,0,2,2
7663,True,False,True,0,0,0,0,0,0,2
7664,False,False,False,0,0,1,0,0,2,0
7665,False,False,False,0,1,0,0,0,0,6
7666,True,False,True,0,1,0,0,0,0,6
7667,False,False,False,0,1,0,0,0,1,5
7668,False,False,True,1,1,1,0,0,0,6
7669,True,False,True,1,1,0,0,0,0,6
7670,False,False,False,1,1,0,0,0,0,6
7671,True,False,False,0,1,0,0,0,0,6
7672,False,False,False,0,0,0,0,0,1,2
7673,True,False,True,0,0,1,0,0,0,1
7674,False,False,False,0,1,0,0,0,1,6
7675,False,False,False,0,1,0,0,0,1,5
7676,False,False,True,0,1,0,0,0,0,5
7677,False,False,False,0,1,1,0,0,0,5
7678,False,False,False,0,1,0,0,0,0,6
7679,True,False,True,0,1,0,0,0,0,6
7680,False,False,True,1,0,0,0,0,0,2
7681,False,False,True,1,0,0,0,0,0,2
7682,True,False,True,0,1,0,0,0,0,2
7683,False,False,True,0,0,0,0,0,2,2
7684,False,False,False,0,0,1,0,0,2,2
7685,True,False,True,0,0,0,0,0,0,2
7686,False,False,False,0,0,1,0,0,0,2
7687,True,False,True,0,0,0,0,0,0,2
7688,False,False,False,0,0,0,0,0,1,4
7689,False,False,False,0,0,0,0,0,1,4
7690,False,False,False,0,1,0,0,0,0,6
7691,True,False,True,0,2,0,0,0,0,5
7692,True,False,True,0,1,0,0,0,0,6
7693,False,False,True,0,1,0,0,0,1,6
7694,False,False,False,0,2,0,0,0,1,3
7695,True,False,True,0,1,1,0,0,0,6
7696,False,False,False,0,1,0,0,0,0,5
7697,False,False,False,0,1,0,0,0,1,6
7698,True,False,True,0,0,0,0,0,0,3
7699,False,False,True,0,1,0,0,0,0,6
7700,False,False,False,0,1,0,0,0,1,5
7701,True,False,True,0,0,0,0,0,0,1
7702,False,False,False,0,1,0,0,0,1,6
7703,False,False,True,0,0,0,0,0,2,0
7704,True,False,True,0,2,0,0,0,0,5
7705,False,False,False,0,2,0,0,0,1,3
7706,False,False,True,0,2,0,0,0,1,5
7707,True,False,False,0,1,0,0,0,0,6
7708,False,False,False,0,2,0,0,0,1,5
7709,True,False,True,1,2,0,0,0,0,5
7710,True,False,True,0,2,0,0,0,0,5
7711,True,False,True,1,2,0,0,0,0,5
7712,False,False,True,0,1,0,0,0,1,4
7713,True,False,True,0,1,0,0,0,0,6
7714,False,False,True,0,1,0,0,0,1,6
7715,False,False,False,0,1,0,0,0,1,6
7716,False,False,False,0,1,0,0,0,1,5
7717,False,False,False,0,1,0,0,0,1,5
7718,False,False,False,0,1,0,0,0,1,5
7719,False,False,False,0,1,0,0,0,1,5
7720,False,False,False,0,1,0,0,0,1,5
7721,False,False,False,0,1,0,0,0,1,5
7722,True,False,False,0,1,1,0,0,0,6
7723,False,False,False,0,1,1,0,0,0,5
7724,False,False,True,0,1,0,0,0,1,6
7725,False,False,False,0,1,0,0,0,1,6
7726,False,False,False,0,1,0,0,0,1,6
7727,False,False,True,0,0,0,0,0,2,3
7728,True,False,False,0,1,0,0,0,0,6
7729,False,False,False,0,1,0,0,0,1,6
7730,True,False,True,0,1,0,0,0,0,6
7731,False,False,False,0,1,1,0,0,1,5
7732,False,False,False,0,1,0,0,0,0,6
7733,True,False,False,0,1,0,0,0,0,6
7734,True,False,True,0,2,0,0,0,0,5
7735,False,False,False,0,1,0,0,0,1,6
7736,False,False,False,0,2,0,0,0,1,4
7737,False,False,False,0,1,0,0,0,1,6
7738,False,False,False,0,1,1,0,0,1,5
7739,False,False,True,0,1,1,0,0,0,6
7740,True,False,True,1,1,1,0,0,0,6
7741,True,False,False,0,1,0,0,0,0,6
7742,False,False,True,0,2,0,0,0,1,5
7743,True,False,False,0,1,0,0,0,0,6
7744,True,False,True,0,1,0,0,0,0,6
7745,False,False,False,0,2,0,0,0,1,4
7746,True,False,True,0,2,0,0,0,0,5
7747,True,False,True,0,0,0,0,0,0,1
7748,False,False,False,0,0,0,0,0,1,1
7749,False,False,True,0,2,0,0,0,1,5
7750,False,False,True,0,1,0,0,0,1,5
7751,False,False,True,1,2,0,0,0,0,5
7752,True,False,True,1,2,0,0,0,0,5
7753,True,False,True,0,2,0,0,0,0,5
7754,False,False,False,0,1,0,0,0,1,6
7755,True,False,True,0,2,0,0,0,0,5
7756,False,False,True,0,0,0,0,0,0,2
7757,True,False,True,0,0,0,0,0,0,2
7758,True,False,True,0,1,1,0,0,0,6
7759,False,False,True,0,1,0,0,0,2,6
7760,False,False,True,0,1,0,0,0,1,5
7761,False,False,False,0,1,0,0,0,0,5
7762,False,False,False,0,1,0,0,0,1,6
7763,False,False,False,0,2,0,0,0,1,4
7764,False,False,False,0,2,0,0,0,1,3
7765,False,False,False,0,2,0,0,0,1,5
7766,True,False,False,0,1,0,0,0,0,6
7767,True,False,True,0,1,0,0,0,0,6
7768,True,False,True,0,0,0,0,0,0,2
7769,True,False,True,0,2,0,0,0,0,4
7770,False,False,False,0,2,0,0,0,1,5
7771,False,False,False,0,1,0,0,0,0,5
7772,True,False,True,0,2,0,0,0,0,5
7773,False,False,True,0,0,0,0,0,1,2
